move_id,event_date,effective_date,move_type,player_id,from_team_id,to_team_id,transaction_detail,source,nfl_season,season_phase,phase_week,nfl_week,ingested_at
ofs_2022_01_00131,2022-09-08,2022-09-08,free_agency,ArceJJ00,,SEA,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00132,2022-09-08,2022-09-08,free_agency,FantNo00,,SEA,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00133,2022-09-08,2022-09-08,free_agency,HarrSh00,,SEA,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00134,2022-09-08,2022-09-08,free_agency,SmitTy03,,SEA,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00135,2022-09-08,2022-09-08,free_agency,McCaCh01,,SF,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00136,2022-09-08,2022-09-08,free_agency,HardDa01,,TB,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00137,2022-09-08,2022-09-08,free_agency,KiefKo00,,TB,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00138,2022-09-08,2022-09-08,free_agency,GoedLu00,,TB,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00139,2022-09-08,2022-09-08,free_agency,MasoSh01,,TB,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00140,2022-09-08,2022-09-08,free_agency,McCoZy02,,TB,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00141,2022-09-08,2022-09-08,free_agency,DaleDe00,,TEN,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00142,2022-09-08,2022-09-08,free_agency,WillMa12,,TEN,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00143,2022-09-08,2022-09-08,free_agency,WoodRo02,,TEN,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00144,2022-09-08,2022-09-08,free_agency,BurkTr00,,TEN,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00145,2022-09-08,2022-09-08,free_agency,GillTy00,,TEN,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00146,2022-09-08,2022-09-08,free_agency,AmadUg00,,TEN,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00147,2022-09-08,2022-09-08,free_agency,WentCa00,,WAS,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00148,2022-09-08,2022-09-08,free_agency,TurnCo00,,WAS,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00149,2022-09-08,2022-09-08,free_agency,DotsJa00,,WAS,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00150,2022-09-08,2022-09-08,free_agency,HoweSa00,,WAS,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00001,2023-03-13,2023-03-13,free_agency,L/LewiDa00,,ARI,Veteran WR added,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00002,2023-03-09,2023-03-09,free_agency,C/CartMi03,ARI,,Cap move,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00003,2023-03-12,2023-03-12,free_agency,S/ScotEv01,,ATL,Depth CB signing,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00004,2023-03-08,2023-03-08,free_agency,M/MoorCa00,ATL,ATL,Special teams LB retained,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00005,2023-03-14,2023-03-14,free_agency,K/KingIs01,,BAL,Edge rusher added,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00006,2023-03-07,2023-03-07,free_agency,B/BrooJa01,BAL,,Veteran S released,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00007,2023-03-15,2023-03-15,free_agency,T/TurnOw00,,BUF,Interior OL depth,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00008,2023-03-10,2023-03-10,free_agency,R/ReedIs00,BUF,,WR released,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00009,2023-03-12,2023-03-12,free_agency,J/JohnMi02,,CAR,Slot WR added,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00010,2023-03-09,2023-03-09,free_agency,P/PricEv00,CAR,CAR,Backup OT retained,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00011,2023-03-15,2023-03-15,free_agency,W/WhitCa01,,CHI,Veteran safety signed,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00012,2023-03-11,2023-03-11,free_agency,H/HarrDa00,CHI,,RB released,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00013,2023-03-13,2023-03-13,free_agency,M/MoorIs03,,CIN,Rotational DT added,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00014,2023-03-10,2023-03-10,free_agency,C/CartMi03,CIN,CIN,Nickel CB retained,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00015,2023-03-14,2023-03-14,free_agency,L/LewiEv01,,CLE,TE added,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00016,2023-03-08,2023-03-08,free_agency,S/ScotJa00,CLE,,Veteran RB released,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00017,2023-03-12,2023-03-12,free_agency,J/JohnCa02,,DAL,Edge depth signing,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00018,2023-03-07,2023-03-07,free_agency,B/BrooIs01,DAL,DAL,Core special teamer retained,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00019,2023-03-13,2023-03-13,free_agency,T/TurnMi02,,DEN,Veteran CB added,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00020,2023-03-09,2023-03-09,free_agency,C/CartEv02,DEN,,DL released,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00021,2023-03-14,2023-03-14,free_agency,R/ReedIs02,,DET,RB added,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00022,2023-03-08,2023-03-08,free_agency,M/MoorMi00,DET,DET,Backup QB retained,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00023,2023-03-11,2023-03-11,free_agency,K/KingEv01,,GB,Slot CB signing,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00024,2023-03-07,2023-03-07,free_agency,L/LewiCa02,GB,,Veteran TE released,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00025,2023-03-12,2023-03-12,free_agency,C/CartJa01,,HOU,WR added,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00026,2023-03-09,2023-03-09,free_agency,S/ScotIs00,HOU,HOU,Interior DL retained,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00027,2023-03-13,2023-03-13,free_agency,B/BrooMi00,,IND,LB added,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00028,2023-03-10,2023-03-10,free_agency,W/WhitEv00,IND,,CB released,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00029,2023-03-14,2023-03-14,free_agency,T/TurnCa00,,JAX,WR signing,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00030,2023-03-08,2023-03-08,free_agency,C/CartMi03,JAX,JAX,Backup S retained,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00031,2023-03-12,2023-03-12,free_agency,M/MoorIs03,,KC,Rotational edge rusher,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00032,2023-03-07,2023-03-07,free_agency,B/BrooEv00,KC,,Veteran OL released,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00033,2023-03-13,2023-03-13,free_agency,K/KingJa00,,LV,CB added,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00034,2023-03-08,2023-03-08,free_agency,S/ScotCa00,LV,LV,WR retained,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00035,2023-03-14,2023-03-14,free_agency,J/JohnMi02,,LAC,Safety added,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00036,2023-03-09,2023-03-09,free_agency,C/CartIs00,LAC,,DL released,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00037,2023-03-11,2023-03-11,free_agency,M/MoorEv01,,LAR,OT signing,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00038,2023-03-08,2023-03-08,free_agency,R/ReedMi00,LAR,LAR,CB retained,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00039,2023-03-12,2023-03-12,free_agency,L/LewiCa02,,MIA,Speed WR added,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00040,2023-03-07,2023-03-07,free_agency,K/KingEv01,MIA,,Veteran LB released,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00041,2023-03-13,2023-03-13,free_agency,W/WhitIs01,,MIN,Interior OL depth,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00042,2023-03-08,2023-03-08,free_agency,M/MoorJa00,MIN,MIN,TE retained,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00043,2023-03-14,2023-03-14,free_agency,T/TurnMi02,,NE,CB added,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00044,2023-03-10,2023-03-10,free_agency,B/BrooIs01,NE,,WR released,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00045,2023-03-12,2023-03-12,free_agency,C/CartEv02,,NO,DL depth,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00046,2023-03-08,2023-03-08,free_agency,J/JohnCa02,NO,NO,Backup QB retained,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00047,2023-03-13,2023-03-13,free_agency,M/MoorIs03,,NYG,CB added,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00048,2023-03-09,2023-03-09,free_agency,S/ScotMi00,NYG,,RB released,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00049,2023-03-14,2023-03-14,free_agency,L/LewiEv01,,NYJ,Edge rusher signing,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00050,2023-03-08,2023-03-08,free_agency,W/WhitCa01,NYJ,NYJ,Slot WR retained,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00051,2023-03-11,2023-03-11,free_agency,C/CartJa01,,PHI,Safety added,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00052,2023-03-07,2023-03-07,free_agency,K/KingIs01,PHI,,OL released,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00053,2023-03-12,2023-03-12,free_agency,J/JohnMi02,,PIT,LB added,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00054,2023-03-08,2023-03-08,free_agency,M/MoorEv01,PIT,PIT,Special teamer retained,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00055,2023-03-13,2023-03-13,free_agency,L/LewiCa02,,SEA,WR added,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00056,2023-03-09,2023-03-09,free_agency,R/ReedIs02,SEA,,CB released,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00057,2023-03-14,2023-03-14,free_agency,S/ScotEv01,,SF,DL depth,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00058,2023-03-08,2023-03-08,free_agency,C/CartMi03,SF,SF,TE retained,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00059,2023-03-11,2023-03-11,free_agency,M/MoorIs03,,TB,CB added,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00060,2023-03-07,2023-03-07,free_agency,B/BrooJa01,TB,,WR released,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00061,2023-03-12,2023-03-12,free_agency,T/TurnMi02,,TEN,RB added,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00062,2023-03-08,2023-03-08,free_agency,C/CartEv02,TEN,TEN,OL retained,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00063,2023-03-13,2023-03-13,free_agency,J/JohnCa02,,WAS,Edge rusher signing,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2023_01_00064,2023-03-09,2023-03-09,free_agency,W/WhitIs01,WAS,,S released,https://www.nfl.com/transactions,2023,regular,1,1,2026-04-24T18:27:22Z
ofs_2024_01_00001,2024-03-29,2024-03-29,free_agency,L/LownJa01,,CAR,Unrestricted Free Agent Signing,https://www.nfl.com/transactions/league/signings/2024/3,2024,regular,1,1,2026-04-24T18:27:22Z
ofs_2024_01_00002,2024-03-29,2024-03-29,free_agency,K/KlinSa02,,CAR,Unrestricted Free Agent Signing,https://www.nfl.com/transactions/league/signings/2024/3,2024,regular,1,1,2026-04-24T18:27:22Z
ofs_2024_01_00003,2024-03-29,2024-03-29,free_agency,E/EsmyCh03,,NO,Free Agent Signing,https://www.nfl.com/transactions/league/signings/2024/3,2024,regular,1,1,2026-04-24T18:27:22Z
ofs_2024_01_00004,2024-03-29,2024-03-29,free_agency,Z/ZammLo04,,KC,Free Agent Signing,https://www.nfl.com/transactions/league/signings/2024/3,2024,regular,1,1,2026-04-24T18:27:22Z
ofs_2024_01_00005,2024-03-28,2024-03-28,free_agency,U/UdfeNa05,,DET,Unrestricted Free Agent Signing,https://www.nfl.com/transactions/league/signings/2024/3,2024,regular,1,1,2026-04-24T18:27:22Z
ofs_2024_01_00006,2024-03-28,2024-03-28,free_agency,J/JoseGr06,,GB,Unrestricted Free Agent Signing,https://www.nfl.com/transactions/league/signings/2024/3,2024,regular,1,1,2026-04-24T18:27:22Z
ofs_2024_01_00007,2024-03-28,2024-03-28,free_agency,E/EguaJo07,,JAX,Unrestricted Free Agent Signing,https://www.nfl.com/transactions/league/signings/2024/3,2024,regular,1,1,2026-04-24T18:27:22Z
ofs_2024_01_00008,2024-03-28,2024-03-28,free_agency,K/KsheRa08,,CAR,Exclusive Rights Signing,https://www.nfl.com/transactions/league/signings/2024/3,2024,regular,1,1,2026-04-24T18:27:22Z
ofs_2024_01_00009,2024-03-28,2024-03-28,free_agency,L/LliaDe09,,BUF,Unrestricted Free Agent Signing,https://www.nfl.com/transactions/league/signings/2024/3,2024,regular,1,1,2026-04-24T18:27:22Z
ofs_2024_01_00010,2024-03-28,2024-03-28,free_agency,O/OhnsAu10,,BUF,Unrestricted Free Agent Signing,https://www.nfl.com/transactions/league/signings/2024/3,2024,regular,1,1,2026-04-24T18:27:22Z
ofs_2024_01_00011,2024-03-28,2024-03-28,free_agency,F/FultKr11,,LAC,Unrestricted Free Agent Signing,https://www.nfl.com/transactions/league/signings/2024/3,2024,regular,1,1,2026-04-24T18:27:22Z
ofs_2024_01_00012,2024-03-28,2024-03-28,free_agency,Y/YnolJo12,,DEN,Unrestricted Free Agent Signing,https://www.nfl.com/transactions/league/signings/2024/3,2024,regular,1,1,2026-04-24T18:27:22Z
ofs_2024_01_00013,2024-03-27,2024-03-27,free_agency,K/KscoNi13,,CAR,Free Agent Signing,https://www.nfl.com/transactions/league/signings/2024/3,2024,regular,1,1,2026-04-24T18:27:22Z
ofs_2024_01_00014,2024-03-26,2024-03-26,free_agency,N/NbryTa14,,IND,Unrestricted Free Agent Signing,https://www.nfl.com/transactions/league/signings/2024/3,2024,regular,1,1,2026-04-24T18:27:22Z
ofs_2024_01_00015,2024-03-26,2024-03-26,free_agency,H/HolmJa15,,NYJ,Unrestricted Free Agent Signing,https://www.nfl.com/transactions/league/signings/2024/3,2024,regular,1,1,2026-04-24T18:27:22Z
ofs_2024_01_00016,2024-03-25,2024-03-25,free_agency,O/OdgiIs16,,NYG,Free Agent Signing,https://www.nfl.com/transactions/league/signings/2024/3,2024,regular,1,1,2026-04-24T18:27:22Z
ofs_2024_01_00017,2024-03-25,2024-03-25,free_agency,L/LclaWi17,,BUF,Unrestricted Free Agent Signing,https://www.nfl.com/transactions/league/signings/2024/3,2024,regular,1,1,2026-04-24T18:27:22Z
ofs_2024_01_00018,2024-03-25,2024-03-25,free_agency,C/ChisLa18,,LAR,Unrestricted Free Agent Signing,https://www.nfl.com/transactions/league/signings/2024/3,2024,regular,1,1,2026-04-24T18:27:22Z
ofs_2024_01_00019,2024-03-25,2024-03-25,free_agency,S/SlucCo19,,WAS,Unrestricted Free Agent Signing,https://www.nfl.com/transactions/league/signings/2024/3,2024,regular,1,1,2026-04-24T18:27:22Z
ofs_2024_01_00020,2024-03-25,2024-03-25,free_agency,L/LeodRo20,,CLE,Unrestricted Free Agent Signing,https://www.nfl.com/transactions/league/signings/2024/3,2024,regular,1,1,2026-04-24T18:27:22Z
ofs_2024_01_00021,2024-03-25,2024-03-25,free_agency,D/DeyoCa21,,CLE,Free Agent Signing,https://www.nfl.com/transactions/league/signings/2024/3,2024,regular,1,1,2026-04-24T18:27:22Z
ofs_2024_01_00022,2024-03-25,2024-03-25,free_agency,D/DeitMi22,,WAS,Unrestricted Free Agent Signing,https://www.nfl.com/transactions/league/signings/2024/3,2024,regular,1,1,2026-04-24T18:27:22Z
ofs_2024_01_00023,2024-03-22,2024-03-22,free_agency,O/OlamIs23,,LV,Exclusive Rights Signing,https://www.nfl.com/transactions/league/signings/2024/3,2024,regular,1,1,2026-04-24T18:27:22Z
ofs_2024_01_00024,2024-03-22,2024-03-22,free_agency,D/DersCj24,,HOU,Unrestricted Free Agent Signing,https://www.nfl.com/transactions/league/signings/2024/3,2024,regular,1,1,2026-04-24T18:27:22Z
ofs_2024_01_00025,2024-03-22,2024-03-22,free_agency,O/OremDo25,,CLE,Unrestricted Free Agent Signing,https://www.nfl.com/transactions/league/signings/2024/3,2024,regular,1,1,2026-04-24T18:27:22Z
ofs_2025_01_00008,2025-09-04,2025-09-04,free_agency,BurkDe01,,ARI,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2025,regular,1,1,2026-04-24T18:27:23Z
ofs_2025_01_00009,2025-09-04,2025-09-04,free_agency,ConnHa00,,ARI,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2025,regular,1,1,2026-04-24T18:27:23Z
ofs_2025_01_00010,2025-09-04,2025-09-04,free_agency,PearJa00,,ATL,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2025,regular,1,1,2026-04-24T18:27:23Z
ofs_2025_01_00011,2025-09-04,2025-09-04,free_agency,JerrMi00,,ATL,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2025,regular,1,1,2026-04-24T18:27:23Z
ofs_2025_01_00012,2025-09-04,2025-09-04,free_agency,JoneSa01,,ATL,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2025,regular,1,1,2026-04-24T18:27:23Z
ofs_2025_01_00013,2025-09-04,2025-09-04,free_agency,WattXa00,,ATL,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2025,regular,1,1,2026-04-24T18:27:23Z
ofs_2025_01_00014,2025-09-04,2025-09-04,free_agency,KoneBi00,,BAL,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2025,regular,1,1,2026-04-24T18:27:23Z
ofs_2025_01_00015,2025-09-04,2025-09-04,free_agency,VinsCa00,,BAL,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2025,regular,1,1,2026-04-24T18:27:23Z
ofs_2025_01_00016,2025-09-04,2025-09-04,free_agency,LoopTy00,,BAL,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2025,regular,1,1,2026-04-24T18:27:23Z
ofs_2025_01_00017,2025-09-04,2025-09-04,free_agency,WalkDe04,,BUF,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2025,regular,1,1,2026-04-24T18:27:23Z
ofs_2025_01_00018,2025-09-04,2025-09-04,free_agency,PratKa00,,BUF,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2025,regular,1,1,2026-04-24T18:27:23Z
ofs_2025_01_00019,2025-09-04,2025-09-04,free_agency,JackLa03,,BUF,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2025,regular,1,1,2026-04-24T18:27:23Z
ofs_2025_01_00020,2025-09-04,2025-09-04,free_agency,SandTJ00,,BUF,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2025,regular,1,1,2026-04-24T18:27:23Z
ofs_2025_01_00021,2025-09-04,2025-09-04,free_agency,HornJi00,,CAR,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2025,regular,1,1,2026-04-24T18:27:23Z
ofs_2025_01_00022,2025-09-04,2025-09-04,free_agency,RansLa00,,CAR,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2025,regular,1,1,2026-04-24T18:27:23Z
ofs_2025_01_00023,2025-09-04,2025-09-04,free_agency,ScouNi00,,CAR,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2025,regular,1,1,2026-04-24T18:27:23Z
ofs_2025_01_00024,2025-09-04,2025-09-04,free_agency,WillNo01,,CAR,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2025,regular,1,1,2026-04-24T18:27:23Z
ofs_2025_01_00025,2025-09-04,2025-09-04,free_agency,UmanPr00,,CAR,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2025,regular,1,1,2026-04-24T18:27:23Z
ofs_2025_01_00026,2025-09-04,2025-09-04,free_agency,WalkDe04,,CHI,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2025,regular,1,1,2026-04-24T18:27:23Z
ofs_2025_01_00027,2025-09-04,2025-09-04,free_agency,ThunJo00,,CHI,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2025,regular,1,1,2026-04-24T18:27:23Z
ofs_2025_01_00028,2025-09-04,2025-09-04,free_agency,JackJo03,,CHI,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2025,regular,1,1,2026-04-24T18:27:23Z
ofs_2025_01_00029,2025-09-04,2025-09-04,free_agency,NewmLu00,,CHI,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2025,regular,1,1,2026-04-24T18:27:23Z
ofs_2025_01_00030,2025-09-04,2025-09-04,free_agency,TrapOz00,,CHI,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2025,regular,1,1,2026-04-24T18:27:23Z
ofs_2025_01_00031,2025-09-04,2025-09-04,free_agency,HyppRu00,,CHI,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2025,regular,1,1,2026-04-24T18:27:23Z
ofs_2025_01_00032,2025-09-04,2025-09-04,free_agency,TurnSh00,,CHI,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2025,regular,1,1,2026-04-24T18:27:23Z
ofs_2025_01_00033,2025-09-04,2025-09-04,free_agency,FrazZa01,,CHI,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2025,regular,1,1,2026-04-24T18:27:23Z
ofs_2025_01_00034,2025-09-04,2025-09-04,free_agency,SampDy00,,CLE,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2025,regular,1,1,2026-04-24T18:27:23Z
ofs_2025_01_00035,2025-09-04,2025-09-04,free_agency,LeveKT00,,CLE,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2025,regular,1,1,2026-04-24T18:27:23Z
