outcome_name,effect_type,effect_key,raw_mean,count,shrunk_effect,prior_strength,trained_at
offensive_epa_per_play,player,ThieAd00,0.00013687,2,0.00005475,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,ThomDo02,0.00015922,2,0.00006369,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,ThunJo00,0.00024945,2,0.00009978,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,ToneKa00,-0.00012908,2,-0.00005163,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,TrapOz00,0.00006980,2,0.00002792,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,TrauAd00,0.00015129,2,0.00006052,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,TunsLa00,-0.00028172,2,-0.00011269,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,TurnCo00,0.00009943,2,0.00003977,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,TurnSh00,0.00006980,2,0.00002792,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,TuteBh00,0.00021275,2,0.00008510,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,UmanPr00,-0.00011405,2,-0.00004562,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,VanxCo00,0.00007532,2,0.00003013,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,VeleDe00,-0.00004398,2,-0.00001759,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,VinsCa00,0.00014867,2,0.00005947,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,WalkDe04,0.00000000,4,0.00000000,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,WalkQu00,-0.00007958,2,-0.00003183,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,WallDa01,0.00017224,4,0.00009842,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,WashMo00,0.00008561,2,0.00003424,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,WatsDe00,0.00009986,2,0.00003994,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,WattLu00,0.00002701,2,0.00001080,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,WattXa00,-0.00009574,2,-0.00003829,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,WentCa00,0.00020164,2,0.00008066,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,WheaTy01,-0.00030436,2,-0.00012174,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,WhitRi01,0.00003589,2,0.00001436,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,WhitZa01,-0.00016849,2,-0.00006739,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,WillCa04,0.00030091,2,0.00012036,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,WillJa11,-0.00011037,2,-0.00004415,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,WillLe02,0.00028686,2,0.00011475,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,WillMa12,0.00001340,2,0.00000536,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,WillNo01,-0.00004462,6,-0.00002975,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,WilsJa02,0.00014138,2,0.00005655,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,WilsJe01,-0.00055932,2,-0.00022373,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,WilsMa03,0.00001228,2,0.00000491,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,WilsRu00,-0.00009893,2,-0.00003957,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,WinoCh00,-0.00001228,2,-0.00000491,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,WinsKe02,-0.00026981,2,-0.00010793,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,Ya-SRo00,0.00012016,2,0.00004806,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,YounCh04,0.00045402,2,0.00018161,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,YounDa02,-0.00013601,2,-0.00005440,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,player,ZappBa00,-0.00000810,2,-0.00000324,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_front|ATL,0.00014129,2,0.00005652,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_front|BAL,0.00009235,1,0.00002309,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_front|BUF,0.00003094,5,0.00001934,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_front|CAR,0.00014995,1,0.00003749,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_front|CHI,-0.00006468,7,-0.00004528,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_front|CLE,-0.00004771,3,-0.00002386,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_front|DAL,0.00023116,2,0.00009247,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_front|DEN,0.00001263,5,0.00000789,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_front|GB,-0.00051779,1,-0.00012945,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_front|HOU,0.00000662,5,0.00000414,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_front|IND,-0.00030679,1,-0.00007670,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_front|JAX,-0.00006424,3,-0.00003212,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_front|KC,0.00018145,3,0.00009072,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_front|LV,0.00000438,8,0.00000319,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_front|MIA,0.00002626,3,0.00001313,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_front|MIN,0.00002445,6,0.00001630,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_front|NE,0.00003952,3,0.00001976,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_front|NO,0.00000000,2,0.00000000,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_front|NYG,0.00016031,1,0.00004008,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_front|NYJ,-0.00024863,5,-0.00015539,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_front|PHI,-0.00011192,6,-0.00007462,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_front|PIT,0.00016868,1,0.00004217,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_front|SEA,0.00010991,4,0.00006281,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_front|SF,0.00017388,2,0.00006955,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_front|WAS,0.00086652,2,0.00034661,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_second_level|ARI,0.00076064,2,0.00030426,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_second_level|ATL,0.00022204,1,0.00005551,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_second_level|BAL,0.00000000,2,0.00000000,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_second_level|BUF,-0.00071544,2,-0.00028618,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_second_level|CAR,-0.00004998,3,-0.00002499,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_second_level|CHI,0.00007304,5,0.00004565,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_second_level|CLE,0.00000000,2,0.00000000,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_second_level|DAL,-0.00001156,3,-0.00000578,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_second_level|DEN,0.00000779,4,0.00000445,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_second_level|GB,0.00051779,1,0.00012945,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_second_level|HOU,-0.00034286,1,-0.00008571,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_second_level|KC,0.00006820,3,0.00003410,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_second_level|LAC,-0.00029978,2,-0.00011991,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_second_level|MIA,-0.00002584,1,-0.00000646,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_second_level|MIN,0.00012379,1,0.00003095,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_second_level|NE,-0.00003952,3,-0.00001976,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_second_level|NYG,-0.00016031,2,-0.00006412,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_second_level|NYJ,-0.00021083,1,-0.00005271,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_second_level|PHI,0.00004809,4,0.00002748,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_second_level|PIT,0.00000000,2,0.00000000,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_second_level|SEA,-0.00014993,2,-0.00005997,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_second_level|SF,0.00004153,1,0.00001038,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,defense_second_level|TEN,0.00000000,2,0.00000000,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,offense_skill|ARI,-0.00010624,4,-0.00006071,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,offense_skill|ATL,0.00009971,4,0.00005697,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,offense_skill|BAL,0.00000954,2,0.00000382,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,offense_skill|BUF,0.00000000,2,0.00000000,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,offense_skill|CAR,0.00002523,10,0.00001941,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,offense_skill|CHI,-0.00001772,4,-0.00001013,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,offense_skill|CLE,0.00001697,19,0.00001465,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,offense_skill|DAL,0.00017956,5,0.00011223,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,offense_skill|DEN,0.00000000,12,0.00000000,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,offense_skill|DET,0.00002907,8,0.00002114,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,offense_skill|GB,0.00034916,2,0.00013966,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,offense_skill|HOU,-0.00000187,18,-0.00000160,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,offense_skill|IND,0.00000000,4,0.00000000,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,offense_skill|JAX,0.00000577,13,0.00000469,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,offense_skill|KC,0.00000000,6,0.00000000,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,offense_skill|LAC,0.00000000,2,0.00000000,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,offense_skill|LV,-0.00003883,9,-0.00002912,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,offense_skill|MIA,0.00007249,9,0.00005436,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,offense_skill|MIN,0.00013730,9,0.00010298,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,offense_skill|NE,0.00007742,10,0.00005955,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,offense_skill|NO,0.00003432,4,0.00001961,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,offense_skill|NYG,0.00003004,5,0.00001878,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,offense_skill|NYJ,0.00011238,4,0.00006422,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,offense_skill|PHI,0.00008031,13,0.00006525,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,offense_skill|PIT,-0.00001441,4,-0.00000824,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,offense_skill|SEA,-0.00000886,11,-0.00000696,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,offense_skill|SF,-0.00000593,7,-0.00000415,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,offense_skill|TEN,-0.00012990,3,-0.00006495,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,offense_skill|WAS,0.00005789,5,0.00003618,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,other|ARI,-0.00020093,7,-0.00014065,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,other|ATL,-0.00000697,5,-0.00000435,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,other|BAL,-0.00032585,8,-0.00023698,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,other|BUF,0.00006690,19,0.00005777,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,other|CAR,0.00001363,11,0.00001071,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,other|CHI,0.00001213,15,0.00001011,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,other|CIN,-0.00011087,6,-0.00007391,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,other|CLE,0.00008402,7,0.00005881,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,other|DAL,0.00011449,7,0.00008015,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,other|DEN,0.00002071,21,0.00001812,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,other|DET,-0.00001259,11,-0.00000989,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,other|GB,0.00010926,7,0.00007648,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,other|HOU,0.00009526,23,0.00008427,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,other|IND,-0.00001512,6,-0.00001008,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,other|JAX,0.00000577,13,0.00000469,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,other|KC,0.00004722,13,0.00003837,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,other|LAC,0.00036683,4,0.00020962,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,other|LV,0.00000000,18,0.00000000,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,other|MIA,-0.00006086,9,-0.00004565,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,other|MIN,-0.00003755,16,-0.00003162,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,other|NE,-0.00006278,15,-0.00005231,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,other|NO,0.00003432,8,0.00002496,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,other|NYG,0.00086694,1,0.00021673,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,other|NYJ,0.00009766,5,0.00006104,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,other|PHI,0.00000952,27,0.00000857,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,other|PIT,-0.00007947,6,-0.00005298,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,other|SEA,0.00000291,9,0.00000219,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,other|TB,-0.00005914,9,-0.00004436,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,other|TEN,0.00002500,14,0.00002059,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,other|WAS,-0.00013663,6,-0.00009109,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,special_teams|BAL,-0.00009235,1,-0.00002309,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,special_teams|CAR,0.00114755,1,0.00028689,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,special_teams|CLE,0.00019824,2,0.00007929,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,special_teams|DEN,0.00006313,1,0.00001578,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,special_teams|DET,0.00000000,2,0.00000000,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,special_teams|HOU,0.00000000,2,0.00000000,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,special_teams|JAX,-0.00019272,1,-0.00004818,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,special_teams|LAC,0.00084727,1,0.00021182,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,special_teams|NE,0.00026158,2,0.00010463,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,special_teams|NYJ,0.00051615,1,0.00012904,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,special_teams|SF,0.00004153,1,0.00001038,3.0000,2026-05-05T15:38:43Z
offensive_epa_per_play,position_team,special_teams|TEN,-0.00057907,1,-0.00014477,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,AdamDa01,0.01188020,2,0.00475208,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,AlleLe01,0.01200168,2,0.00480067,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,AmadUg00,-0.00246233,4,-0.00140705,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,AndeRo04,-0.00827158,2,-0.00330863,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,AndeTy00,0.02537227,4,0.01449844,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,AraiMa00,0.01728903,2,0.00691561,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,ArceJJ00,-0.00603730,2,-0.00241492,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,AshbJu00,0.02113917,2,0.00845567,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,AyomEl00,-0.02228038,2,-0.00891215,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,BarnAm00,-0.01493277,2,-0.00597311,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,BaroTy00,-0.03178075,2,-0.01271230,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,BashCa00,-0.10791826,2,-0.04316730,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,BassJe00,-0.02794779,2,-0.01117912,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,BechJa00,-0.01439203,2,-0.00575681,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,BennJa00,0.01834192,2,0.00733677,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,BlacMe00,0.02387683,2,0.00955073,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,BlacRo00,0.04598896,2,0.01839558,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,BlacYa00,0.02794779,2,0.01117912,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,BookTh00,-0.02069050,4,-0.01182314,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,BorrAn00,-0.00432165,4,-0.00246951,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,BrigJo00,-0.02126773,2,-0.00850709,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,BrowAJ00,0.01096196,2,0.00438478,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,BrowBr06,-0.02526755,2,-0.01010702,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,BrowMa04,-0.02145554,2,-0.00858222,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,BrueCa00,0.02794779,2,0.01117912,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,BryaHa00,-0.00394989,2,-0.00157996,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,BryaPa00,0.01596442,2,0.00638577,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,BurkDe01,-0.05993010,2,-0.02397204,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,BurkTr00,0.00664873,4,0.00379927,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,ByarKe01,0.08742759,2,0.03497103,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,CabeBr00,0.02870536,2,0.01148215,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,CalcGr00,0.01357504,2,0.00543002,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,CampJi00,0.02173068,2,0.00869227,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,CartJa04,-0.02770545,2,-0.01108218,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,CashBl00,-0.04168558,2,-0.01667423,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,ChanTy01,0.01162577,4,0.00664330,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,ChubBr00,0.01097437,2,0.00438975,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,CineLe00,0.01649734,2,0.00659894,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,ClarCh00,-0.20670703,2,-0.08268281,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,ClarKe01,-0.04143154,2,-0.01657262,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,ClayCh01,0.02192371,4,0.01252783,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,ClevEz00,0.02473784,2,0.00989513,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,ConnHa00,-0.05993010,2,-0.02397204,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,ConnSn00,-0.01357504,2,-0.00543002,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,CookBr00,0.02673567,2,0.01069427,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,CookJa01,-0.01363797,2,-0.00545519,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,CoopAm00,-0.04818016,2,-0.01927207,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,CorrMa00,0.00123767,2,0.00049507,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,CrawJe00,0.01108321,4,0.00633326,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,CrosCh00,0.01481177,2,0.00592471,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,CrosNi00,-0.01014709,2,-0.00405884,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,DaleDe00,0.00467120,2,0.00186848,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,DartJa00,-0.06741526,2,-0.02696610,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,DaviJe00,-0.00326257,2,-0.00130503,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,DaviJo03,0.00934888,4,0.00534221,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,DecuAu00,0.04098503,2,0.01639401,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,DobbJo00,-0.00409542,4,-0.00234024,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,DotsJa00,-0.00035019,4,-0.00020011,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,DougRa00,0.13123747,2,0.05249499,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,DulcGr00,0.01285031,2,0.00514013,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,EbneTr00,-0.01406748,2,-0.00562699,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,EdmoCh00,-0.01097437,2,-0.00438975,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,EdmuTe00,-0.08742759,2,-0.03497103,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,EdwaBr01,-0.01158752,2,-0.00463501,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,ElamKa00,0.00435847,6,0.00290565,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,EmmaNi00,0.04047272,2,0.01618909,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,EnagKi00,0.00306900,4,0.00175371,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,ErseAi00,0.00417879,4,0.00238788,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,EvanAk00,0.03098733,2,0.01239493,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,FantNo00,0.01481177,2,0.00592471,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,FarmJo00,-0.00543271,2,-0.00217308,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,FarrNe00,0.01508288,6,0.01005526,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,FeenDa00,-0.06353473,2,-0.02541389,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,FeltTa00,0.00544815,6,0.00363210,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,FentRa00,-0.03896514,2,-0.01558605,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,FitzMi00,-0.01852458,2,-0.00740983,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,FolkNi20,-0.01008784,2,-0.00403514,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,FordCo00,-0.02731192,2,-0.01092477,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,FordJe00,-0.03098733,2,-0.01239493,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,FordJo00,-0.00400910,2,-0.00160364,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,FortLu01,-0.01635230,2,-0.00654092,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,FrazMi00,-0.01289015,2,-0.00515606,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,FrazZa01,0.01040144,2,0.00416058,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,GadsOr01,0.03703514,2,0.01481406,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,GardCh00,0.01015476,4,0.00580272,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,GillTr01,-0.00129101,2,-0.00051640,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,GillTy00,0.00201601,2,0.00080640,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,GilmSt00,0.01478640,2,0.00591456,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,GodcDa00,-0.00770900,2,-0.00308360,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,GoedLu00,-0.01728903,2,-0.00691561,3.0000,2026-05-05T15:38:43Z
point_diff_per_game,player,GonzZa00,0.08897431,2,0.03558973,3.0000,2026-05-05T15:38:43Z
